statement,sentiment,language,rating,source
This adds an optional event loop argument and promises as return values to the GitDownloader The Installer takes advantage of it to trigger several git clone and manage them concurrently No change is made to the behavior of the code when no event loop is used so that tests still pass This could be the first step towards parallel downloads in composer the other downloaders would need to be updated following the same principle the GitDownloader also needs to be finished only public repos can be managed by the loop for now The console output also would need to be handled differently If someone else likes the approach help is welcomed for porting the other downloaders to use and return promises a PR on this PR anyone PHP 53 is not supported by React but there is no blocker to change that,0.5,javascript,2,github
ion with igorw,0.5,javascript,2,github
Im a bit baffled about the composerjson which isnt in the web directory but rather in webconcrete  Whats the idea behind this Should we add a custom composerjson in the toplevel directory if we want to use some libraries from packagist in our own project Wed end up with two autoloaders which feels odd too and if I want to use composerjson in a package it would get even worse  Why not keep the vendor directory as a toplevel directory Im no composer expert but isnt this the way it was intended to be What am I missing,0.5,javascript,2,github
Hey  This package looks great but I cant get it to work I have followed the docs line for line but when it comes to including react_componentMessage  title  Hello World   prerender  true  inside a blade file it just print it out as if its a string  Is this a known fault or something I am doing incorrectly Like I say I have followed the guide word for word  Thanks,0.5,javascript,2,github
reactphpreact300  Fix was merged in with repo split but not tagged ,0.5,javascript,2,github
 Q              A      Bug fix       no  New feature   yes  BC breaks     no  Deprecations  no  Tests pass    yes require 8756 to be merged  Fixed tickets  8454  License        MIT  Doc PR         Not ready yet  Hello   Im looking for feedback for this process manager implementation  This PR adds a ProcessableInterfacehttpsgithubcomromainneutronsymfonyblobprocessmanagersrcSymfonyComponentProcessProcessableInterfacephp that is implements by both Process and ProcessManager  Once the API is ok the remaining tasks are       Write documentation   x Add more tests   Usage examples   Run 4 jobs in parallel  php manager  new SymfonyComponentProcessManagerProcessManager manager     addnew Process     addnew Process     addnew Process     addnew Process     run    Run 4 jobs in queue  php manager  new SymfonyComponentProcessManagerProcessManager manager     setMaxParallelProcesses1     addnew Process     addnew Process     addnew Process     addnew Process     run    Run 2 queues of 2 jobs in parallel  php queue1  new SymfonyComponentProcessManagerProcessManager queue1     setMaxParallelProcesses1     addnew Process     addnew Process  queue2  new SymfonyComponentProcessManagerProcessManager queue2     setMaxParallelProcesses1     addnew Process     addnew Process  manager  new SymfonyComponentProcessManagerProcessManager manager     addqueue1     addqueue2     run ,0.5,javascript,2,github
Currently the crawler is running synchronously meaning that it spends most of its time waiting for IO Using an asynchronous HTTP client would allow being much more efficient by doing HTTP calls in parallel  Note that the asynchronous behavior can be implemented in a fully BC way crawlercrawl could still block until all URLs have been crawled and the callbackbased API can be kept the same  This means that instead of using Goutte to send the calls you would need to use Guzzle directly to be able to access its asynchronous APIhttpdocsguzzlephporgenlatestfaqhtmlcanguzzlesendasynchronousrequests You could then convert the response back to a BrowserKit response before calling the callback if you want to keep BC or you could decide to break BC and to pass a Guzzle response instead,0.5,javascript,2,github
,0.5,javascript,2,github
See 13 Implement usage of SecureConnectorhttpsgithubcomreactphpsocketclientblobmastersrcSecureConnectorphp with StreamEncryptionhttpsgithubcomreactphpsocketclientblobmastersrcStreamEncryptionphp for SSL connections in Client per the suggestion of cboden,0.5,javascript,2,github
Included ReactPHP and Ratchet with their latest stable releases 033 and 030 into the frameworktestrunner   ReactPHPhttpsgithubcomreactphpreact is PHPs most popular reactor pattern implementation while RatchethttpsgithubcomcbodenRatchet is a WebsocketServer  Its built ontop of ReactPHP and one of its most popular applications     Failing tests  ReactPHP  There are 2 tests failing in ReactPHP which seem revolve around its usleepusage Also there is 1 problem with the behaviour of stream_socket_pairSTREAM_PF_UNIX STREAM_SOCK_STREAM STREAM_IPPROTO_IP All 3 of them are OK on PHP 5310       1 ReactTestsEventLoopTimerStreamSelectTimerTesttestAddPeriodicTimer      RUN TEST FILE  cd homebzhhvmhphptestframeworksframeworksreactphp  homebzhhvmhphptestframeworkshhvmhhvm v RepoLocalMode v RepoCentralPathtmpframeworktestzRz5yd config homebzhhvmhphptestframeworksconfighdf v ServerIniFilehomebzhhvmhphptestframeworksphpini v EvalJittrue homebzhhvmhphptestframeworksvendorbinphpunit debug c homebzhhvmhphptestframeworksframeworksreactphpphpunitxmldist filter ReactTestsEventLoopTimerStreamSelectTimerTesttestAddPeriodicTimer      ReactTestsSocketStubCallableStub__invokeReactEventLoopTimerTimer Object  was not expected to be called more than 3 times      RUN TEST FILE  cd homebzhhvmhphptestframeworksframeworksreactphp  homebzhhvmhphptestframeworkshhvmhhvm v RepoLocalMode v RepoCentralPathtmpframeworktestzRz5yd config homebzhhvmhphptestframeworksconfighdf v ServerIniFilehomebzhhvmhphptestframeworksphpini v EvalJittrue homebzhhvmhphptestframeworksvendorbinphpunit debug c homebzhhvmhphptestframeworksframeworksreactphpphpunitxmldist filter ReactTestsSocketStubCallableStub__invoke       homebzhhvmhphptestframeworksframeworksreactphpsrcReactEventLoopTimerTimersphp94     homebzhhvmhphptestframeworksframeworksreactphpsrcReactEventLoopStreamSelectLoopphp164     homebzhhvmhphptestframeworksframeworksreactphptestsReactTestsEventLoopTimerAbstractTimerTestphp29      2 ReactTestsEventLoopTimerStreamSelectTimerTesttestAddPeriodicTimerWithCancel      RUN TEST FILE  cd homebzhhvmhphptestframeworksframeworksreactphp  homebzhhvmhphptestframeworkshhvmhhvm v RepoLocalMode v RepoCentralPathtmpframeworktestzRz5yd config homebzhhvmhphptestframeworksconfighdf v ServerIniFilehomebzhhvmhphptestframeworksphpini v EvalJittrue homebzhhvmhphptestframeworksvendorbinphpunit debug c homebzhhvmhphptestframeworksframeworksreactphpphpunitxmldist filter ReactTestsEventLoopTimerStreamSelectTimerTesttestAddPeriodicTimerWithCancel      ReactTestsSocketStubCallableStub__invokeReactEventLoopTimerTimer Object  was not expected to be called more than 2 times      RUN TEST FILE  cd homebzhhvmhphptestframeworksframeworksreactphp  homebzhhvmhphptestframeworkshhvmhhvm v RepoLocalMode v RepoCentralPathtmpframeworktestzRz5yd config homebzhhvmhphptestframeworksconfighdf v ServerIniFilehomebzhhvmhphptestframeworksphpini v EvalJittrue homebzhhvmhphptestframeworksvendorbinphpunit debug c homebzhhvmhphptestframeworksframeworksreactphpphpunitxmldist filter ReactTestsSocketStubCallableStub__invoke       homebzhhvmhphptestframeworksframeworksreactphpsrcReactEventLoopTimerTimersphp94     homebzhhvmhphptestframeworksframeworksreactphpsrcReactEventLoopStreamSelectLoopphp164     homebzhhvmhphptestframeworksframeworksreactphptestsReactTestsEventLoopTimerAbstractTimerTestphp43      1 ReactTestsStreamBufferTesttestWriteDetectsWhenOtherSideIsClosed      RUN TEST FILE  cd homebzhhvmhphptestframeworksframeworksreactphp  homebzhhvmhphptestframeworkshhvmhhvm v RepoLocalMode v RepoCentralPathtmpframeworktestzRz5yd config homebzhhvmhphptestframeworksconfighdf v ServerIniFilehomebzhhvmhphptestframeworksphpini v EvalJittrue homebzhhvmhphptestframeworksvendorbinphpunit debug c homebzhhvmhphptestframeworksframeworksreactphpphpunitxmldist filter ReactTestsStreamBufferTesttestWriteDetectsWhenOtherSideIsClosed      Expectation failed for method name is equal to string__invoke when invoked 1 times     Method was expected to be called 1 times actually called 0 times    Failing tests  Ratchet  Ratchet has more failing tests but most of them are because ini_getsessionserialize_handler returns string0  Another 3 are probably due to no errorswarnings being generated for access of undefined properties Ratchets unittests run fine on PHP5310 except one  which is caused by inproper featuredetection A PR is already at RatchetPR159httpsgithubcomcbodenRatchetpull159       1 RatchetAbstractConnectionDecoratorTesttestWarningGettingNothing     2 RatchetAbstractConnectionDecoratorTesttestWarningGettingNothingLevel1     3 RatchetAbstractConnectionDecoratorTesttestWarningGettingNothingLevel2      RUN TEST FILE  cd homebzhhvmhphptestframeworksframeworksratchet  homebzhhvmhphptestframeworkshhvmhhvm v RepoLocalMode v RepoCentralPathtmpframeworktestNthbLo config homebzhhvmhphptestframeworksconfighdf v ServerIniFilehomebzhhvmhphptestframeworksphpini v EvalJittrue homebzhhvmhphptestframeworksvendorbinphpunit debug c homebzhhvmhphptestframeworksframeworksratchetphpunitxmldist filter RatchetAbstractConnectionDecoratorTesttestWarningGettingNothingLevel2      Failed asserting that exception of type PHPUnit_Framework_Error is thrown       1 RatchetSessionSessionProviderTesttestToClassCase with data set 0 php Php     2 RatchetSessionSessionProviderTesttestToClassCase with data set 1 php_binary PhpBinary     3 RatchetSessionSessionProviderTesttestConnectionValueFromPdo     4 RatchetSessionSessionProviderTesttestOnMessageDecorator     5 RatchetSessionSessionProviderTesttestGetSubProtocolsReturnsArray     6 RatchetSessionSessionProviderTesttestGetSubProtocolsGetFromApp     7 RatchetSessionSessionProviderTesttestRejectInvalidSeralizers     8 RatchetSessionSessionProviderTesttestOpen     9 RatchetSessionSessionProviderTesttestOnClose     10 RatchetSessionSessionProviderTesttestOnError      RUN TEST FILE  cd homebzhhvmhphptestframeworksframeworksratchet  homebzhhvmhphptestframeworkshhvmhhvm v RepoLocalMode v RepoCentralPathtmpframeworktestNthbLo config homebzhhvmhphptestframeworksconfighdf v ServerIniFilehomebzhhvmhphptestframeworksphpini v EvalJittrue homebzhhvmhphptestframeworksvendorbinphpunit debug c homebzhhvmhphptestframeworksframeworksratchetphpunitxmldist filter RatchetSessionSessionProviderTesttestOnError      RuntimeException Unable to parse session serialize handler      homebzhhvmhphptestframeworksframeworksratchetsrcRatchetSessionSessionProviderphp61     homebzhhvmhphptestframeworksframeworksratchettestsunitSessionSessionComponentTestphp22 ,0.5,javascript,2,github
